taxon_id	order	scientific_name	massg	diet	realm	gisfrag_high	high_hfp_change_high	high_hfp_change_medium_unsuitable	high_hfp_extent_high	high_hfp_extent_medium_unsuitable	gisfrag_medium_unsuitable	proportion_high	gestation_length	weaning_age	trans_first_last
5953	Carnivora	Cuon alpinus	12760	Vertebrate carnivore	Indomalayan|Palearctic	1802.952956	0.25613787	0.285838821	73.99100097	91.08737185	3246.849417	51.36319057	61.5	57.33	High-risk
6019	Pilosa	Cyclopes didactylus	329.5	Invertebrate carnivore	Neotropical	3582.385805	1.995394756	2.160980419	23.57325622	70.02990591	949.5166129	84.14255945	160	152	Low-risk
6081	Dermoptera	Cynocephalus volans	1250	Herbivore	Indomalayan	648.4837367	0.847255686	0.646779139	94.8846938	97.68599556	1365.814119	31.92756569	62.57	198.5	Low-risk
6082	Carnivora	Cynogale bennettii	4500	Omnivore	Indomalayan	1026.936147	8.68430969	3.310841359	82.68181686	94.69644365	1385.764346	46.86460722	63.4592	111.52435	High-risk
6089	Rodentia	Cynomys mexicanus	900	Herbivore	Nearctic	300	0	0.782472613	62.5	72.92644757	1106.445336	1.891252955	30.41	46.35	High-risk
6090	Rodentia	Cynomys parvidens	900	Herbivore	Nearctic	343.7088936	0	0	99.73753281	98.0766829	2827.354338	4.846575137	40.31396	39.30076	High-risk
6091	Rodentia	Cynomys ludovicianus	1364	Herbivore	Nearctic	439.2320571	0.01479414	0.022226487	98.86085125	97.10745201	2839.703798	22.25554705	33.46	45.57	Low-risk
6103	Chiroptera	Cynopterus brachyotis	31.2	Herbivore	Indomalayan	879.1317194	7.979054273	2.072424228	78.27475046	94.4373447	4911.698567	34.65905574	117.06	48.99	Low-risk
6104	Chiroptera	Cynopterus horsfieldii	55.1	Herbivore	Australasian|Indomalayan	1273.765181	7.348745258	3.232222027	81.44578827	93.12000601	834.7720033	72.9472262	121.0830771	69.46958698	Low-risk
6105	Chiroptera	Cynopterus nusatenggara	36.4	Herbivore	Australasian	446.8863275	0.072966071	0.151977728	99.91487292	99.77943055	6202.666187	10.15051052	126.4178211	58.43304469	Low-risk
6106	Chiroptera	Cynopterus sphinx	43.7	Herbivore	Indomalayan	2139.075716	0.625197831	0.720946854	98.41600572	94.65634284	19699.43842	53.04689423	120	32.49	Low-risk
6107	Chiroptera	Cynopterus titthaecheilus	56.3	Herbivore	Australasian|Indomalayan	906.5463513	0.012925567	0.039910202	99.97414887	99.57825661	2119.946305	56.11152454	119.5000838	72.14664859	Low-risk
6204	Carnivora	Cystophora cristata	288333.5	Omnivore	Nearctic|Palearctic	444.4071202	1.931885		47.88475227			100	240	7	High-risk
6206	Chiroptera	Cyttarops alecto	5.3	Invertebrate carnivore	Neotropical	1970.539505	2.414626261	3.536608523	47.5274941	64.55931422	2454.793536	72.57978653	134.5651771	59.94935138	Low-risk
6220	Rodentia	Dactylomys boliviensis	728.8	Herbivore	Neotropical	3130.575498	1.990323762	2.08798171	23.15668317	69.53970746	696.0674832	89.28176825	70.98815	41.73096	Low-risk
6221	Rodentia	Dactylomys dactylinus	650	Herbivore	Neotropical	3943.987897	1.19999182	2.23912366	12.71066143	48.14492689	2056.305267	85.2316346	63.27955	28.87751	Low-risk
6223	Diprotodontia	Dactylopsila megalura	387.5	Omnivore	Australasian	689.3387965	33.98408626	31.05477479	36.84073221	46.73486617	2558.209625	36.31157614	20.38615	103.87379	Low-risk
6224	Diprotodontia	Dactylopsila tatei	252	Omnivore	Australasian	335.4865683	0	0	100	100	634.9650005	21.08963093	22.52254	104.36385	High-risk
6225	Diprotodontia	Dactylonax palpator	398	Omnivore	Australasian	858.3404446	18.53841484	17.96837009	63.96098226	61.83056008	1147.030498	55.97666515	25.07654	212.1767	Low-risk
6226	Diprotodontia	Dactylopsila trivirgata	413.5	Omnivore	Australasian	826.5629829	15.82391843	13.6787231	34.62462876	34.57344156	1045.284197	51.41833277	18.43853	178.43369	Low-risk
6232	Cetartiodactyla	Dama mesopotamica	72500	Herbivore	Palearctic	361.0765669	0	0	86.2745098	48.73524452	1454.729414	9.003884573	177.98406	108.504965	High-risk
6234	Cetartiodactyla	Beatragus hunteri	80000	Herbivore	Afrotropical	1015.046774	15.80052493	20.76722233	67.27909011	58.5659771	801.1406825	53.45827868	252.28	201.51003	High-risk
6235	Cetartiodactyla	Damaliscus lunatus	136000.3	Herbivore	Afrotropical	959.1443433	2.269653777	3.382147063	78.46493453	80.55196657	1436.723164	48.54130524	238	215.6994325	Low-risk
6265	Dasyuromorphia	Dasyuroides byrnei	103.8	Omnivore	Australasian	7214.598294	0	0.11682243	42.49183347	50.35046729	577.3607072	96.41694218	32.49	118.11	High-risk
6266	Dasyuromorphia	Dasycercus cristicauda	100	Omnivore	Australasian	25750.7447	0	0	20.78925215	46.91780822	396.2558198	99.74420746	38.99	105.85	High-risk
6267	Dasyuromorphia	Dasycercus blythi	83.8	Omnivore	Australasian	7687.990761	0.014678339	0.177536828	30.05470617	41.96710805	616.8546865	92.19030798	23.07674	105.63381	Low-risk
6268	Rodentia	Dasymys foxi	116.6	Herbivore	Afrotropical	420.1768704	0	0	100	100	1720.054681	20.02386123	34.948	30.218	High-risk
6269	Rodentia	Dasymys incomtus	90.2	Herbivore	Afrotropical	1826.07066	5.579777956	1.798854387	84.39435431	92.146493	2157.452975	73.52199523	28.67716	30	Low-risk
6270	Rodentia	Dasymys montanus	82	Herbivore	Afrotropical	389.9361832	0	0.110375276	100	97.18543046	2016.089362	5.09324337	23.9535	27.55051	High-risk
6271	Rodentia	Dasymys nudipes	109.4	Herbivore	Afrotropical	776.716508	2.341033763	1.526913823	69.84856679	90.40987601	7950.146938	16.60664964	34.524	30.218	High-risk
6272	Rodentia	Dasymys rufulus	88.3	Herbivore	Afrotropical	331.4775235	1.579172002	0.195150738	92.74434486	99.27121335	71534.15103	0.27661566	23.9535	27.55051	Low-risk
6279	Rodentia	Dasyprocta coibae	2195.5	Omnivore	Neotropical	1156.277779	2.387267905	0	0	0	367.5539613	82.48328558	109.825	140	High-risk
6281	Rodentia	Dasyprocta fuliginosa	3500	Omnivore	Neotropical	3951.267458	1.36505006	2.154708383	10.77654072	54.8767751	795.60687	88.16617023	111.542	140	Low-risk
6282	Rodentia	Dasyprocta guamara	2650	Omnivore	Neotropical	1461.432343	42.4529359	46.43051771	31.74585388	37.19346049	501.6742442	82.78528219	106.47045	140	High-risk
6285	Rodentia	Dasyprocta mexicana	5000	Omnivore	Neotropical	698.3202547	0.580486716	0.229131193	89.11810672	94.55971075	1952.372345	32.01026452	112.166	140	High-risk
6286	Rodentia	Dasyprocta prymnolopha	2900	Omnivore	Neotropical	801.0884412	1.61115188	1.780747885	67.82630422	77.42571636	2510.099379	33.01745597	107.91796	140	Low-risk
6287	Rodentia	Dasyprocta ruatanica	1659.9	Omnivore	Neotropical			0		100	501.1417309	0	109.991	140	High-risk
6288	Cingulata	Dasypus hybridus	1500	Invertebrate carnivore	Neotropical	663.7686707	0.155193787	0.20091372	96.63778338	96.75172946	2280.268027	22.20569495	126.4	71.258054	High-risk
6289	Cingulata	Dasypus kappleri	9500	Invertebrate carnivore	Neotropical	3112.602164	1.373568061	2.192895918	12.327474	42.82219964	1236.005558	81.72939903	148.364695	71.23638983	Low-risk
6290	Cingulata	Dasypus novemcinctus	4203.8	Invertebrate carnivore	Nearctic|Neotropical	2330.206743	1.468669195	1.120443875	53.23258976	82.97551233	1015.623191	69.93611831	134	136.87	Low-risk
6291	Cingulata	Dasypus pilosus	4445	Invertebrate carnivore	Neotropical	1029.736365	2.851463679	0.979187466	64.29345862	86.03409876	1241.205808	51.47495987	107.4060227	62.53146967	High-risk
6292	Cingulata	Dasypus sabanicola	1150	Invertebrate carnivore	Neotropical	580.699316	2.348103402	1.900421648	75.25433769	74.44086575	2812.889411	32.6824947	91.24	87.98581	High-risk
6293	Cingulata	Dasypus septemcinctus	1526.7	Invertebrate carnivore	Neotropical	960.711391	2.251606979	1.555376857	42.25968779	70.30840077	34417.76181	2.348795301	120	69.044624	Low-risk
6294	Dasyuromorphia	Dasyurus geoffroii	1100	Omnivore	Australasian	1384.962235	0	0.054178132	48.37270503	92.39296255	2095.710625	25.6791525	17.66	154.12	Low-risk
6295	Dasyuromorphia	Dasyurus hallucatus	525	Omnivore	Australasian	23407.98299	0.239558864	1.939599063	53.13396988	50.37750586	484.4877807	97.64582105	24.39247	141.89	High-risk
6296	Dasyuromorphia	Dasyurus viverrinus	1090	Omnivore	Australasian	1117.7474	0.055648303	0.007954184	59.07067334	82.54056634	527.2138644	80.1621037	20.5	156.6	High-risk
6299	Dasyuromorphia	Dasyurus albopunctatus	637	Omnivore	Australasian	1296.06709	17.17719348	17.30404215	46.37166989	41.98251721	802.9434916	79.64644672	19.29	97.65	High-risk
6300	Dasyuromorphia	Dasyurus maculatus	5500	Omnivore	Australasian	1491.147089	0.012280339	0.301018355	78.17334448	92.23620268	1159.339572	72.05135302	21	134.99	High-risk
6301	Dasyuromorphia	Dasyurus spartacus	1212.6	Omnivore	Australasian	727.6841487	17.44172146	11.60378318	26.7244471	32.18753178	524.378429	63.00580772	19.12	97.65	High-risk
6302	Primates	Daubentonia madagascariensis	2500	Omnivore	Afrotropical	1461.486505	3.0381433	1.064127695	96.46745395	97.81358378	1183.123657	62.77782632	166.48	197.7	High-risk
6313	Rodentia	Delanymys brooksi	5	Herbivore	Afrotropical	550.2622086	0	0	99.39301973	97.41231174	3238.131767	6.570883835	22.11824	18.15064	High-risk
6329	Rodentia	Delomys dorsalis	67.5	Omnivore	Neotropical	1138.898001	0.136745324	0.041883968	93.17029259	96.24260275	3493.400368	49.59456208	31.81165	45.20198	Low-risk
6330	Rodentia	Delomys sublineatus	90	Omnivore	Neotropical	718.2568634	0.265663051	0.136291773	86.2962143	95.85361485	13620.87917	14.99030244	40.4965	46.3772	Low-risk
6409	Hyracoidea	Dendrohyrax arboreus	2950	Herbivore	Afrotropical	1178.996809	4.302377993	1.877435594	87.5412638	91.54795367	4708.142919	46.83500255	229.06	152.08	Low-risk
6410	Hyracoidea	Dendrohyrax dorsalis	3175	Herbivore	Afrotropical	1641.650179	9.928943792	3.923566042	71.51375427	84.00817366	1699.984691	62.07310052	236.57	98.21548	Low-risk
6426	Diprotodontia	Dendrolagus bennettianus	10950	Herbivore	Australasian	1822.403616	0	0	29.1245204	21.14197531	531.8161196	81.81122254	33.67967	717.95	High-risk
6427	Diprotodontia	Dendrolagus dorianus	10068.3	Herbivore	Australasian	859.149786	26.92203329	25.64584832	49.72413169	59.63378879	1691.511475	55.13845368	29.99323	598.29	High-risk
6429	Diprotodontia	Dendrolagus goodfellowi	8025	Herbivore	Australasian	842.0115894	7.032389462	4.92660366	69.86663163	80.58767344	688.9967024	65.62935713	37.94	359.99	High-risk
6431	Diprotodontia	Dendrolagus inustus	13031.3	Herbivore	Australasian	724.144451	21.7120397	23.95079763	34.38932058	34.83931553	3214.975284	38.93747696	32.48707	538.46	High-risk
6432	Diprotodontia	Dendrolagus lumholtzi	6750	Herbivore	Australasian	1535.764421	0.05	0.4048583	50.45	59.24426451	441.938398	80.0439703	31.637035	539.29	Low-risk
6433	Diprotodontia	Dendrolagus matschiei	6960	Herbivore	Australasian	681.4963878	0	0	100	100	1304.378134	42.01691718	33.95	509.1	High-risk
6434	Diprotodontia	Dendrolagus ursinus	13250	Herbivore	Australasian	984.9793294	22.2299169	10.93710211	33.12722596	48.42118666	490.2595408	71.79589632	34.36562	529.7567075	High-risk
6435	Diprotodontia	Dendrolagus scottae	10375	Herbivore	Australasian	569.8477109	1.590909091	0.472255018	65.22727273	84.76977568	975.7545687	34.93883258	34.07326	490.65708	High-risk
6436	Diprotodontia	Dendrolagus spadix	9100	Herbivore	Australasian	593.1924389	0	0	26.77486475	19.1184602	1597.04435	23.87619736	31.666885	434.78449	High-risk
6437	Diprotodontia	Dendrolagus mbaiso	8750	Herbivore	Australasian	865.204266	28.34538879	31.36377201	71.65461121	68.54670248	1245.722137	39.82958871	32.00485	399.429445	High-risk
6439	Rodentia	Dendromus kahuziensis	12	Omnivore	Afrotropical	300	0	0	100	100	1706.734792	0.485100485	21.97669	17.69502	High-risk
6440	Rodentia	Dendromus insignis	11.1	Omnivore	Afrotropical	519.825783	0.076374745	0.099082411	84.62321792	93.89566191	2691.228662	14.32855737	20.76459	17.56898	Low-risk
6441	Rodentia	Dendromus kivu	11	Omnivore	Afrotropical	752.5129357	0	0	96.97128279	97.26702153	748.414754	54.74193163	26.1118	28.23969	Low-risk
6442	Rodentia	Dendromus lovati	12	Omnivore	Afrotropical	485.1404978	0	0	100	100	2849.048306	17.64512503	21.16953	24.86541	Low-risk
6443	Rodentia	Dendromus melanotis	9.1	Omnivore	Afrotropical	3195.480192	1.902365392	2.432034216	79.6557029	89.57322293	2223.240961	52.24345905	25	25.32509	Low-risk
6444	Rodentia	Dendromus mesomelas	11.1	Omnivore	Afrotropical	629.1638778	1.612681226	4.16881267	78.01890255	85.52067597	5750.319982	15.78259428	20.78068	23.69755	Low-risk
6445	Rodentia	Dendromus messorius	14.6	Omnivore	Afrotropical	452.4473288	15.52878179	5.001756235	76.11780455	91.01334738	11172.57002	5.990827846	29.70589	30.52536	Low-risk
6446	Rodentia	Dendromus mystacalis	7.7	Omnivore	Afrotropical	604.1419274	1.94810101	3.505441302	94.25599017	91.16449138	7431.827857	27.77258691	22.05034	17.52087	Low-risk
6447	Rodentia	Dendromus nyikae	15	Omnivore	Afrotropical	993.0432677	5.406034958	2.39364121	83.51524214	90.41817667	1098.61568	51.37290103	24.06017	24.76534	Low-risk
6448	Rodentia	Dendromus oreas	10.7	Omnivore	Afrotropical	462.5453243	0	0	100	100	2603.522231	11.64157891	21.85029	17.53253	Low-risk
6490	Rodentia	Deomys ferrugineus	62	Omnivore	Afrotropical	2046.387558	11.79302407	6.085066405	58.70590002	74.26342149	2888.83669	23.89636893	34.65709	27.152	Low-risk
6491	Rodentia	Dephomys defua	43.1	Omnivore	Afrotropical	528.5256549	0.948300635	0.658641079	95.43091512	98.7531402	4315.340879	8.940315798	29.96706	27.9715	Low-risk
6506	Eulipotyphla	Desmana moschata	383	Omnivore	Palearctic	796.2953561	0	0	94.64581674	98.34229219	3274.439386	7.656737957	46.53	39.7	High-risk
6508	Rodentia	Desmodilliscus braueri	10	Herbivore	Afrotropical	777.0429812	1.972845512	2.703818636	94.10590407	53.28852695	27215.70554	15.17279203	30.16	29.94919	Low-risk
6509	Rodentia	Desmodillus auricularis	53.3	Omnivore	Afrotropical	1991.726831	0.399210862	0.813587045	58.68322309	79.35019901	31372.86637	6.585819296	27.11	32.99	Low-risk
6510	Chiroptera	Desmodus rotundus	31.2	Vertebrate carnivore	Nearctic|Neotropical	3548.855757	1.580241489	1.252783202	55.03624468	78.63343878	1276.747754	84.25327928	209.35	253.01	Low-risk
6511	Rodentia	Desmomys harringtoni	90	Herbivore	Afrotropical	544.5863311	0.018554023	0.305396398	99.14033026	99.19529841	7248.538017	6.035778399	24.25515	28.76318	Low-risk
6520	Chiroptera	Diaemus youngi	36.3	Vertebrate carnivore	Neotropical	2552.425726	1.740924326	1.389248086	30.80670598	76.50045123	1825.801108	56.34698427	145.8697556	92.69297067	Low-risk
6553	Perissodactyla	Dicerorhinus sumatrensis	1266667	Herbivore	Indomalayan	1295.814379	0.504250108	0.289855072	66.40253566	88.35748792	490.4186427	76.73179574	310.19	362.93	High-risk
6557	Perissodactyla	Diceros bicornis	1180510.9	Herbivore	Afrotropical	4673.316382	2.150426238	1.258738107	84.74931957	88.86226735	1494.282479	76.55574366	466.24	583.09	High-risk
6561	Chiroptera	Diclidurus albus	15.6	Invertebrate carnivore	Neotropical	3244.322023	1.880808142	1.374995389	26.05401573	77.50372611	10174.58965	53.79591601	125.4016057	59.23152483	Low-risk
6563	Chiroptera	Diclidurus isabella	14	Invertebrate carnivore	Neotropical	3444.767079	0.501183903	1.529318542	4.698639398	32.48091053	2012.13666	87.00673045	105.4315749	53.05847995	Low-risk
6564	Chiroptera	Diclidurus scutatus	13.3	Invertebrate carnivore	Neotropical	4003.891079	1.136385995	2.116852788	8.511051176	30.8205594	1672.722528	89.05254606	109.0118228	53.57762732	Low-risk
6567	Rodentia	Dicrostonyx nunatakensis	58.1	Herbivore	Nearctic	872.296374	0	0	1.91790233	4.287399354	622.503139	64.22340589	21.60348	20.86409	Low-risk
6568	Rodentia	Dicrostonyx torquatus	85	Herbivore	Palearctic	1351.863955	1.226841418	0.952264957	6.967924211	8.649409579	1165.376422	72.24631326	17.08	30.41	Low-risk
6607	Rodentia	Dinaromys bogdanovi	56	Herbivore	Palearctic	396.62933	0	0.011867871	100	99.47517637	6861.398018	4.805045936	30.41	28.11195	High-risk
6608	Rodentia	Dinomys branickii	12500	Herbivore	Neotropical	1872.734328	3.277457673	1.635803611	42.97012555	16.86589916	73900.03522	22.55345376	252.74	15	High-risk
6628	Chiroptera	Diphylla ecaudata	29.3	Vertebrate carnivore	Nearctic|Neotropical	2001.417722	2.399304595	1.157257871	48.90813234	83.76250553	5483.296071	39.18733245	100.5683886	63.21979523	Low-risk
6635	Carnivora	Diplogale hosei	1300	Omnivore	Indomalayan	788.5789776	1.711739086	0	35.04507242	32.53295669	2444.425354	43.50840328	62.42113	68.99752	High-risk
6663	Rodentia	Diplomys labilis	227.5	Herbivore	Neotropical	1957.402502	2.774610831	3.000721061	67.10809033	66.08242276	710.5125893	83.30934769	55.72	21.64601	Low-risk
6664	Rodentia	Santamartamys rufodorsalis	144.8	Herbivore	Neotropical	2150.629835	0		100			100	86.613	39.469	High-risk
6671	Rodentia	Diplothrix legata	505.9	Omnivore	Indomalayan	1636.544844	0	0	100	100	408.7579276	85.66644887	23.55813	26.29195	High-risk
6675	Rodentia	Dipodomys elator	77.5	Omnivore	Nearctic	527.4380146	0	0	99.61752434	99.74499804	556.600756	53.30804853	28.16181	25.74016	High-risk
6676	Rodentia	Dipodomys gravipes	84	Omnivore	Nearctic	1941.355849	0.598503741	2.23880597	60.89775561	88.05970149	318.140411	93.23206126	24.82572	26.23702	High-risk
6678	Rodentia	Dipodomys ingens	133.9	Omnivore	Nearctic	798.5365875	0.121914051	0.027739251	99.84760744	99.86130374	1365.249572	48.00235325	23.81904	24.22326	High-risk
6682	Rodentia	Dipodomys stephensi	69.8	Omnivore	Nearctic	582.4455894	0	0.158604282	99.94044074	99.36558287	614.7648579	57.19684271	26.89438	19.86	High-risk
6683	Rodentia	Dipodomys nitratoides	43.9	Omnivore	Nearctic	601.0310121	0.061012813	0.020483408	99.92373398	99.89758296	541.8285822	57.35304526	32.89	22.37	High-risk
6684	Rodentia	Dipodomys agilis	57.9	Omnivore	Nearctic	1587.366648	0	0.08919612	87.8812553	97.59170476	624.92128	76.5458467	30.66125	31.6515	Low-risk
6685	Rodentia	Dipodomys compactus	49.3	Omnivore	Nearctic	832.7024562	0	0	99.80784761	99.79876276	406.1440694	72.71969406	51.64204	64.06861	Low-risk
6686	Rodentia	Dipodomys deserti	104.5	Omnivore	Nearctic	5883.536984	0.122877095	0.144352219	74.49149421	86.89201652	806.1301248	91.85750904	30.5	24.17	Low-risk
6690	Rodentia	Dipodomys nelsoni	88.6	Omnivore	Nearctic	3975.199831	0.922656929	1.010505253	69.37550755	75.50275138	563.1215602	89.71472878	42.85189	36.98293	Low-risk
6691	Rodentia	Dipodomys ordii	60.4	Omnivore	Nearctic|Neotropical	3315.173838	0.164742657	0.1176656	93.53177835	92.72954376	1051.643628	72.57431535	29.69	34	Low-risk
6693	Rodentia	Dipodomys spectabilis	135.9	Omnivore	Nearctic	346.3973059	0.210187933	0.163378478	88.26656775	93.03520688	7835.086733	3.091167711	23.5	23.47	High-risk
6705	Rodentia	Dipus sagitta	85.7	Herbivore	Palearctic	29379.43441	0.827931766	0.272955505	53.14357806	89.18407136	1624.411293	88.16450687	27.5	27.20336	Low-risk
6765	Diprotodontia	Distoechurus pennatus	44.1	Omnivore	Australasian	728.0773376	19.01393131	12.85697433	39.89373719	50.52225349	1953.823009	44.55136416	23.63698	113.81669	Low-risk
6770	Chiroptera	Dobsonia minor	78.2	Herbivore	Australasian	847.9517799	16.08225253	12.09189747	23.88716183	32.88310452	699.594185	58.68531872	117.9150973	78.82464059	Low-risk
6771	Chiroptera	Dobsonia peronii	216.9	Herbivore	Australasian	696.8365839	0.080425637	0.155156767	99.91338778	99.77019234	2454.047843	19.1518816	154.5389395	122.5054747	Low-risk
6772	Chiroptera	Dobsonia beauforti	159	Herbivore	Australasian	690.877863	40.15267176	34.95268139	45.08905852	53.62776025	461.5008958	65.57879729	144.1008133	105.6026373	Low-risk
6773	Chiroptera	Dobsonia chapmani	134	Herbivore	Indomalayan	393.9074399	0	0	100	100	331.9926575	61.76470588	157.337	124.623	High-risk
6774	Chiroptera	Dobsonia emersa	195.5	Herbivore	Australasian	643.5028177	0	0	99.78723404	99.76608187	459.3299156	63.1905968	145.5706117	111.7982852	High-risk
6775	Chiroptera	Dobsonia exoleta	249	Herbivore	Australasian	1051.502858	0.085617724	0.037637317	99.90086369	97.99816518	461.8330516	75.61334144	155.9371205	144.9083338	Low-risk
6776	Chiroptera	Dobsonia pannietensis	267.7	Herbivore	Australasian	500.5401547	0	0	98.87640449	99.47391495	538.5393653	52.64361557	151.072617	118.7002977	High-risk
6777	Chiroptera	Dobsonia praedatrix	188.7	Herbivore	Australasian	653.9418115	3.684606917	2.029769959	61.32900759	46.15847241	3330.764135	39.64074592	138.161065	101.8068848	Low-risk
6778	Chiroptera	Dobsonia inermis	149.5	Herbivore	Australasian	490.4560452	7.083964328	5.3186226	59.48174323	70.91826638	779.3889806	37.08492466	142.0068157	103.9407628	Low-risk
6780	Chiroptera	Dobsonia viridis	238	Herbivore	Australasian	770.5389401	0.021877051	0	99.97265369	99.96414914	733.0730283	68.85462584	155.1087673	119.7022397	Low-risk
6785	Rodentia	Dolichotis patagonum	8000	Herbivore	Neotropical	3681.958344	1.128789138	1.493960299	77.16601998	80.56562422	1182.151844	67.65279801	97.97	76.28	High-risk
6786	Rodentia	Dolichotis salinicola	1600	Herbivore	Neotropical	1684.594991	1.740842588	3.111528351	69.62645233	56.41682313	4794.141887	30.95318773	77.5	101.87925	Low-risk
6793	Cetartiodactyla	Dorcatragus megalotis	10249.9	Herbivore	Afrotropical	2855.551037	0.589430313	1.040832666	99.41056969	98.95916733	467.0553651	84.82365764	181.81823	64.60348	High-risk
6794	Diprotodontia	Dorcopsis atrata	5916.5	Herbivore	Australasian	423.264203	0	0	100	100	422.6614069	42.35294118	29.271	362.93	High-risk
6795	Diprotodontia	Dorcopsis hageni	5500	Herbivore	Australasian	622.1025186	7.696899601	10.11862944	29.74480469	33.9759931	1660.629712	35.01569285	25.3219	304.99	Low-risk
6799	Diprotodontia	Dorcopsis luctuosa	6352	Herbivore	Australasian	700.0998885	11.23864641	12.00653105	19.53379953	28.17192895	1485.9727	39.20597742	29.67418	300.95	High-risk
6800	Diprotodontia	Dorcopsis muelleri	5500	Herbivore	Australasian	846.7723466	35.4221039	31.07347034	22.73603588	26.95258538	535.8227875	61.73833035	28.65428	269.23	Low-risk
6801	Diprotodontia	Dorcopsulus macleayi	2988	Herbivore	Australasian	575.8290018	12.87988423	8.096379006	57.40472745	58.32918946	4169.99352	15.72755142	20.56275	219.75114	Low-risk
6802	Diprotodontia	Dorcopsulus vanheurni	1785.8	Herbivore	Australasian	853.6800513	12.65586726	16.78808723	67.15623519	65.70269837	1379.000184	54.97987373	23.31718	215.86031	High-risk
6820	Rodentia	Dremomys everetti	147.5	Omnivore	Indomalayan	882.0099346	10.72368421	11.85619529	42.69736842	41.8917514	4268.980058	27.53317233	29.93808	34.47618	Low-risk
6821	Rodentia	Dremomys lokriah	227	Omnivore	Indomalayan|Palearctic	879.8960273	2.689005364	1.705228817	75.70921624	71.16069818	6667.994706	26.88638363	30.22673	39.82636	Low-risk
6822	Rodentia	Dremomys pernyi	198.6	Omnivore	Indomalayan|Palearctic	719.9583038	0.513153442	0.190674317	90.68933843	97.53498475	9104.517231	16.46083544	38.88926	36.22808	Low-risk
6823	Rodentia	Dremomys pyrrhomerus	245	Omnivore	Indomalayan|Palearctic	773.0694972	0	0.001370376	99.72777446	99.98355549	2710.522946	19.50267628	39.19113	36.47927	Low-risk
6824	Rodentia	Dremomys rufigenis	200	Omnivore	Indomalayan|Palearctic	666.5067647	1.314556146	0.193845588	91.71114197	98.54532574	2694.574862	32.55556968	40.82637	22.85069	Low-risk
6834	Microbiotheria	Dromiciops gliroides	22.3	Invertebrate carnivore	Neotropical	751.1548814	0.68690826	1.352784713	94.15083252	84.67551117	876.7697031	55.45466997	24.65832	119.53051	High-risk
6858	Rodentia	Dryomys nitedula	28.9	Omnivore	Palearctic	807.4749294	0	0.26763763	99.82353198	94.69358285	15558.10189	18.38561924	24.5	31.32	Low-risk
6909	Sirenia	Dugong dugon	310000	Herbivore	Afrotropical|Australasian|Indomalayan|Oceanian|Palearctic	300.0293196	3.971561657		86.71242952			100	374	548	High-risk
6924	Carnivora	Atelocynus microtis	7750	Omnivore	Neotropical	4093.055328	1.227343266	2.835088201	12.307889	35.59136674	583.2984471	92.87741215	65.01284	102.15134	High-risk
6925	Carnivora	Lycalopex sechurae	4000	Omnivore	Neotropical	5937.022025	3.305773322	9.59880015	94.66221137	87.55155606	697.693365	96.29092301	54.74774	62.97566	High-risk
6926	Carnivora	Lycalopex vetulus	5350	omnivore	Neotropical	854.9326847	1.027468126	0.923755772	74.5341564	82.78246436	643.3756486	54.50211913	55.70218	65.08391	High-risk
6927	Carnivora	Lycalopex griseus	8280	Omnivore	Nearctic	4596.831493	1.241522753	2.152491171	80.70660412	73.18373955	2082.060662	67.64068327	56	62.15235	Low-risk
6928	Carnivora	Lycalopex gymnocercus	4690	Omnivore	Neotropical	3561.231813	0.953431019	1.511332982	80.96787924	80.17293876	3876.328486	33.14666024	59.23	64.36533	Low-risk
6929	Carnivora	Lycalopex culpaeus	9832.4	Omnivore	Neotropical	7072.324274	1.883830714	1.077531672	73.36532607	76.70085528	1163.159794	90.85915567	58.72	48.22	Low-risk
6931	Chiroptera	Dyacopterus spadiceus	84.2	Herbivore	Indomalayan	1046.479332	2.327872353	1.136124379	88.64549566	96.06443543	1355.054378	45.9860248	142.5903623	194.7814832	High-risk
6977	Rodentia	Phyllomys blainvillii	243.3	Herbivore	Neotropical	476.4481379	0.558284949	0.674044074	69.0319339	83.63470424	12441.29123	5.364668993	47.38571	47.27939	Low-risk
6978	Rodentia	Phyllomys brasiliensis	298.6	Herbivore	Neotropical	395.812685	5.454545455	0.658376006	86.06060606	92.83101683	3358.497082	5.627813131	86.377	37.813	High-risk
6979	Rodentia	Echimys chrysurus	652.5	Herbivore	Neotropical	2729.196113	1.639352206	3.542320927	15.3094773	41.60500854	1489.163063	77.98262099	94.7403	44.11037	Low-risk
6980	Rodentia	Phyllomys dasythrix	260	Herbivore	Neotropical	382.0003206	0.045576665	0.041688291	96.74486663	96.76490356	2545.943776	15.10627929	48.71083	47.18761	Low-risk
6981	Rodentia	Toromys grandis	584	Herbivore	Neotropical	1876.325197	4.415349041	4.548501778	31.50818699	44.56881666	1109.630781	72.22628782	60.95618	23.36268	Low-risk
6983	Rodentia	Makalata macrura	439	Herbivore	Neotropical	3408.667487	1.507718114	1.833795124	9.573186057	22.36878737	900.1795678	87.80007225	61.3715	23.34392	Low-risk
6984	Rodentia	Phyllomys nigrispinus	224.3	Herbivore	Neotropical	482.232625	0.2901759	0.184488803	85.37154481	95.07181633	2907.814823	19.18009402	42.2814	41.16286	Low-risk
6985	Rodentia	Callistomys pictus	519	Herbivore	Neotropical	1278.502657	0	0	97.28	98.32635983	346.6614335	90.13693046	61.70316	22.64536	High-risk
